work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary
2023,SE,FT,Machine Learning Engineer,USD,181000,US,0,US,M,181000
2023,SE,FT,Data Scientist,USD,252000,US,0,US,M,252000
2023,SE,FT,Data Scientist,USD,154000,US,0,US,M,154000
2023,EX,FT,Data Architect,USD,180000,US,0,US,M,180000
2023,EX,FT,Data Architect,USD,155000,US,0,US,M,155000
2023,SE,FT,Data Scientist,USD,191765,US,0,US,M,191765
2023,SE,FT,Data Scientist,USD,134236,US,0,US,M,134236
2023,SE,FT,Data Scientist,USD,175000,US,100,US,M,175000
2023,SE,FT,Data Scientist,USD,145000,US,100,US,M,145000
2023,SE,FT,Data Scientist,USD,237000,US,100,US,M,237000
2023,SE,FT,Data Scientist,USD,145000,US,100,US,M,145000
2023,EN,FT,Research Engineer,USD,155000,US,0,US,M,155000
2023,EN,FT,Research Engineer,USD,125000,US,0,US,M,125000
2023,SE,FT,Data Analyst,USD,80000,US,0,US,M,80000
2023,SE,FT,Data Analyst,USD,70000,US,0,US,M,70000
2023,SE,FT,Data Engineer,USD,146000,US,0,US,M,146000
2023,SE,FT,Data Engineer,USD,75000,US,0,US,M,75000
2023,EN,FT,Data Analyst,USD,64200,US,100,US,M,64200
2023,EN,FT,Data Analyst,USD,56100,US,100,US,M,56100
2023,SE,FT,Machine Learning Engineer,USD,170000,US,0,US,M,170000
2023,SE,FT,Machine Learning Engineer,USD,130000,US,0,US,M,130000
2023,SE,FT,Data Analyst,USD,208450,US,100,US,M,208450
2023,SE,FT,Data Analyst,USD,170550,US,100,US,M,170550
2023,SE,FT,Machine Learning Engineer,USD,125000,US,0,US,M,125000
2023,SE,FT,Machine Learning Engineer,USD,100000,US,0,US,M,100000
2023,MI,FT,Data Manager,USD,135000,US,0,US,M,135000
2023,MI,FT,Data Manager,USD,120000,US,0,US,M,120000
2023,SE,FT,Data Scientist,USD,200000,US,100,US,M,200000
2023,SE,FT,Data Scientist,USD,170000,US,100,US,M,170000
2023,SE,FT,Data Scientist,USD,171250,IE,0,IE,M,171250
2023,SE,FT,Data Scientist,USD,113750,IE,0,IE,M,113750
2023,SE,FT,Applied Scientist,USD,222200,US,0,US,L,222200
2023,SE,FT,Applied Scientist,USD,136000,US,0,US,L,136000
2023,SE,FT,Applied Scientist,USD,260000,US,0,US,L,260000
2023,SE,FT,Applied Scientist,USD,136000,US,0,US,L,136000
2023,SE,FT,Data Analyst,USD,153600,US,0,US,M,153600
2023,SE,FT,Data Analyst,USD,100500,US,0,US,M,100500
2023,SE,FT,Applied Scientist,USD,205000,US,100,US,M,205000
2023,SE,FT,Applied Scientist,USD,184000,US,100,US,M,184000
2023,SE,FT,Machine Learning Engineer,USD,115000,CA,100,CA,M,115000
2023,SE,FT,Machine Learning Engineer,USD,95000,CA,100,CA,M,95000
2023,MI,FT,Data Analyst,USD,182500,US,0,US,M,182500
2023,MI,FT,Data Analyst,USD,121500,US,0,US,M,121500
2023,SE,FT,Data Engineer,USD,203100,US,0,US,M,203100
2023,SE,FT,Data Engineer,USD,114500,US,0,US,M,114500
2023,MI,FT,Data Analyst,GBP,72914,GB,0,GB,M,60000
2023,MI,FT,Data Analyst,GBP,54685,GB,0,GB,M,45000
2023,SE,FT,Data Engineer,USD,252000,US,0,US,M,252000
2023,SE,FT,Data Engineer,USD,129000,US,0,US,M,129000
2023,EN,FT,Data Engineer,USD,92700,US,100,US,M,92700
2023,EN,FT,Data Engineer,USD,61800,US,100,US,M,61800
2023,SE,FT,Data Engineer,USD,160000,US,100,US,M,160000
2023,SE,FT,Data Engineer,USD,130000,US,100,US,M,130000
2023,SE,FT,Data Scientist,USD,258000,CA,0,CA,M,258000
2023,SE,FT,Data Scientist,USD,190000,CA,0,CA,M,190000
2023,SE,FT,Data Scientist,USD,170000,US,0,US,M,170000
2023,SE,FT,Data Scientist,USD,135000,US,0,US,M,135000
2023,MI,FT,Data Architect,USD,167500,US,0,US,M,167500
2023,MI,FT,Data Architect,USD,106500,US,0,US,M,106500
2023,SE,FT,Data Scientist,USD,195000,US,0,US,M,195000
2023,SE,FT,Data Scientist,USD,160000,US,0,US,M,160000
2023,MI,FT,Data Engineer,USD,146000,US,0,US,M,146000
2023,MI,FT,Data Engineer,USD,75000,US,0,US,M,75000
2022,EN,FT,Data Engineer,EUR,59888,NL,100,NL,L,57000
2023,EX,FT,Data Engineer,USD,286000,US,100,US,M,286000
2023,EX,FT,Data Engineer,USD,207000,US,100,US,M,207000
2023,SE,FT,Data Analyst,USD,100000,US,100,US,M,100000
2023,SE,FT,Data Analyst,USD,80000,US,100,US,M,80000
2023,SE,FT,Data Engineer,USD,223250,US,0,US,M,223250
2023,SE,FT,Data Engineer,USD,178600,US,0,US,M,178600
2023,EX,FT,Director of Data Science,USD,353200,US,0,US,M,353200
2023,EX,FT,Director of Data Science,USD,249300,US,0,US,M,249300
2023,MI,FT,Machine Learning Scientist,USD,230000,US,0,US,M,230000
2023,MI,FT,Machine Learning Scientist,USD,220000,US,0,US,M,220000
2023,SE,FT,Data Scientist,USD,297300,US,100,US,M,297300
2023,SE,FT,Data Scientist,USD,198200,US,100,US,M,198200
2023,MI,FT,Research Scientist,USD,210000,US,100,US,M,210000
2023,MI,FT,Research Scientist,USD,151800,US,100,US,M,151800
2023,SE,FT,Data Scientist,USD,200000,US,100,US,M,200000
2023,SE,FT,Data Scientist,USD,170000,US,100,US,M,170000
2023,SE,FT,Data Scientist,USD,317070,US,0,US,M,317070
2023,SE,FT,Data Scientist,USD,170730,US,0,US,M,170730
2023,SE,FT,Data Engineer,USD,128000,US,0,US,M,128000
2023,SE,FT,Data Engineer,USD,81500,US,0,US,M,81500
2023,EN,FT,Business Data Analyst,EUR,21461,ES,0,ES,M,20000
2023,SE,FT,AI Developer,USD,108000,UA,0,UA,M,108000
2023,SE,FT,AI Developer,USD,60000,UA,0,UA,M,60000
2023,MI,FT,MLOps Engineer,USD,134000,US,100,US,M,134000
2023,MI,FT,MLOps Engineer,USD,124000,US,100,US,M,124000
2023,SE,FT,Data Engineer,USD,171250,US,0,US,M,171250
2023,SE,FT,Data Engineer,USD,113750,US,0,US,M,113750
2023,SE,FT,Data Engineer,USD,165000,US,0,US,M,165000
2023,SE,FT,Data Engineer,USD,132300,US,0,US,M,132300
2023,SE,FT,Data Scientist,USD,225000,US,0,US,M,225000
2023,SE,FT,Data Scientist,USD,175000,US,0,US,M,175000
2023,SE,FT,Data Engineer,USD,230000,US,0,US,M,230000
2023,SE,FT,Data Engineer,USD,124500,US,0,US,M,124500
2023,SE,FT,Machine Learning Engineer,USD,247500,US,0,US,M,247500
2023,SE,FT,Machine Learning Engineer,USD,172200,US,0,US,M,172200
2023,SE,FT,Data Analyst,USD,175000,US,0,US,M,175000
2023,SE,FT,Data Analyst,USD,145000,US,0,US,M,145000
2023,SE,FT,Data Analyst,USD,148700,US,0,US,M,148700
2023,SE,FT,Data Analyst,USD,125600,US,0,US,M,125600
2023,SE,FT,Data Engineer,USD,145000,US,0,US,M,145000
2023,SE,FT,Data Engineer,USD,115000,US,0,US,M,115000
2023,SE,FT,Research Scientist,USD,200000,US,0,US,M,200000
2023,SE,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,EN,FT,Research Engineer,USD,160000,US,0,US,M,160000
2023,EN,FT,Research Engineer,USD,120000,US,0,US,M,120000
2023,SE,FT,Data Analyst,USD,185000,US,100,US,M,185000
2023,SE,FT,Data Analyst,USD,120250,US,100,US,M,120250
2023,SE,FT,Data Scientist,USD,275300,US,100,US,M,275300
2023,SE,FT,Data Scientist,USD,183000,US,100,US,M,183000
2023,SE,FT,Data Architect,USD,170000,US,100,US,M,170000
2023,SE,FT,Data Architect,USD,125000,US,100,US,M,125000
2023,MI,FT,Data Architect,USD,167500,US,0,US,M,167500
2023,MI,FT,Data Architect,USD,106500,US,0,US,M,106500
2023,SE,FT,Research Scientist,USD,250000,US,0,US,M,250000
2023,SE,FT,Research Scientist,USD,200000,US,0,US,M,200000
2023,MI,FT,Machine Learning Engineer,USD,135000,US,50,US,L,135000
2023,SE,FT,AI Scientist,ILS,423834,IL,0,IL,L,1500000
2023,SE,FT,Machine Learning Engineer,USD,216000,US,100,US,M,216000
2023,SE,FT,Machine Learning Engineer,USD,184000,US,100,US,M,184000
2023,SE,FT,Data Engineer,USD,180000,US,100,US,M,180000
2023,SE,FT,Data Engineer,USD,165000,US,100,US,M,165000
2023,SE,FT,Data Scientist,USD,185900,US,0,US,M,185900
2023,SE,FT,Data Scientist,USD,129300,US,0,US,M,129300
2023,SE,FT,Data Engineer,USD,145000,US,0,US,M,145000
2023,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2023,MI,FT,Data Engineer,USD,143865,US,0,US,M,143865
2023,MI,FT,Data Engineer,USD,115092,US,0,US,M,115092
2023,MI,FT,Machine Learning Engineer,USD,130000,US,0,US,M,130000
2023,MI,FT,Machine Learning Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Scientist,USD,173000,US,100,US,M,173000
2023,SE,FT,Data Scientist,USD,132000,US,100,US,M,132000
2023,SE,FT,Data Analyst,USD,208049,US,0,US,M,208049
2023,SE,FT,Data Analyst,USD,128500,US,0,US,M,128500
2023,SE,FT,Analytics Engineer,USD,179820,US,0,US,M,179820
2023,SE,FT,Analytics Engineer,USD,143860,US,0,US,M,143860
2023,SE,FT,Data Engineer,USD,167500,US,0,US,M,167500
2023,SE,FT,Data Engineer,USD,106500,US,0,US,M,106500
2023,SE,FT,Data Scientist,USD,275300,US,100,US,M,275300
2023,SE,FT,Data Scientist,USD,183500,US,100,US,M,183500
2023,MI,FT,Data Engineer,USD,149600,US,0,US,M,149600
2023,MI,FT,Data Engineer,USD,102000,US,0,US,M,102000
2023,EX,FT,Data Scientist,USD,145000,US,0,US,M,145000
2023,EX,FT,Data Scientist,USD,100000,US,0,US,M,100000
2023,SE,FT,Data Analyst,USD,190000,US,100,US,M,190000
2023,SE,FT,Data Analyst,USD,95000,US,100,US,M,95000
2023,SE,FT,Data Analyst,USD,153600,US,0,US,M,153600
2023,SE,FT,Data Analyst,USD,106800,US,0,US,M,106800
2023,MI,FT,Data Scientist,EUR,96578,IE,0,IE,M,90000
2023,MI,FT,Data Scientist,EUR,80481,IE,0,IE,M,75000
2023,MI,FT,Data Analyst,USD,128000,US,0,US,M,128000
2023,MI,FT,Data Analyst,USD,85000,US,0,US,M,85000
2023,MI,FT,Data Engineer,USD,151000,US,0,US,M,151000
2023,MI,FT,Data Engineer,USD,140000,US,0,US,M,140000
2023,SE,FT,Data Scientist,USD,275300,US,100,US,M,275300
2023,SE,FT,Data Scientist,USD,183500,US,100,US,M,183500
2023,SE,FT,Machine Learning Scientist,USD,220000,US,0,US,M,220000
2023,SE,FT,Machine Learning Scientist,USD,170000,US,0,US,M,170000
2023,SE,FT,Data Analyst,USD,135000,US,0,US,M,135000
2023,SE,FT,Data Analyst,USD,105500,US,0,US,M,105500
2023,SE,FT,Data Analyst,USD,100000,US,100,US,M,100000
2023,SE,FT,Data Analyst,USD,80000,US,100,US,M,80000
2023,EN,FT,Autonomous Vehicle Technician,USD,7000,GH,0,GH,S,7000
2023,EN,FT,Applied Machine Learning Scientist,EUR,42923,DE,50,DE,M,40000
2023,SE,FT,Data Engineer,USD,160000,CA,100,CA,M,160000
2023,SE,FT,Data Engineer,USD,145000,CA,100,CA,M,145000
2023,MI,FT,Data Analyst,USD,154000,US,0,US,M,154000
2023,MI,FT,Data Analyst,USD,143000,US,0,US,M,143000
2023,MI,FT,Data Scientist,GBP,78990,GB,0,GB,M,65000
2023,MI,FT,Data Scientist,GBP,51039,GB,0,GB,M,42000
2023,EN,FT,Data Scientist,USD,190000,US,0,US,M,190000
2023,EN,FT,Data Scientist,USD,120000,US,0,US,M,120000
2023,MI,FT,Data Scientist,GBP,85066,GB,0,GB,M,70000
2023,MI,FT,Data Scientist,GBP,51039,GB,0,GB,M,42000
2023,MI,FT,Data Scientist,GBP,109371,GB,0,GB,M,90000
2023,MI,FT,Data Scientist,GBP,72914,GB,0,GB,M,60000
2023,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,111000,US,0,US,M,111000
2023,EX,FT,Data Engineer,USD,265000,US,0,US,M,265000
2023,EX,FT,Data Engineer,USD,235000,US,0,US,M,235000
2023,EN,FT,Data Scientist,CHF,121093,CH,50,CH,L,112000
2022,MI,FT,Data Scientist,EUR,73546,DE,100,DE,M,70000
2023,SE,FT,Data Engineer,USD,160000,US,100,US,M,160000
2023,SE,FT,Data Engineer,USD,130000,US,100,US,M,130000
2023,MI,FT,Data Engineer,USD,75000,US,100,US,M,75000
2023,MI,FT,Data Engineer,USD,60400,US,100,US,M,60400
2023,EN,FT,Data Analyst,USD,85000,US,100,US,M,85000
2023,EN,FT,Data Analyst,USD,75000,US,100,US,M,75000
2023,SE,FT,Data Engineer,USD,252000,US,0,US,M,252000
2023,SE,FT,Data Engineer,USD,129000,US,0,US,M,129000
2023,EN,FT,Data Engineer,USD,92700,US,100,US,M,92700
2023,EN,FT,Data Engineer,USD,61800,US,100,US,M,61800
2022,SE,FT,Lead Data Scientist,EUR,172309,IE,100,IE,L,164000
2023,MI,FT,Data Scientist,EUR,60093,AT,100,DE,M,56000
2023,MI,FT,Data Analyst,USD,83500,US,100,US,M,83500
2023,MI,FT,Data Analyst,USD,52500,US,100,US,M,52500
2023,SE,FT,Data Scientist,USD,201036,US,0,US,M,201036
2023,SE,FT,Data Scientist,USD,134024,US,0,US,M,134024
2023,SE,FT,Data Analyst,USD,165000,US,100,US,M,165000
2023,SE,FT,Data Analyst,USD,140000,US,100,US,M,140000
2023,EN,FT,Data Engineer,USD,62000,US,100,US,M,62000
2023,EN,FT,Data Engineer,USD,58000,US,100,US,M,58000
2023,SE,FT,Data Scientist,USD,172000,US,0,US,M,172000
2023,SE,FT,Data Scientist,USD,115000,US,0,US,M,115000
2023,EN,FT,Data Engineer,USD,125000,US,0,US,M,125000
2023,EN,FT,Data Engineer,USD,90000,US,0,US,M,90000
2023,SE,FT,Data Engineer,USD,163800,US,0,US,M,163800
2023,SE,FT,Data Engineer,USD,126000,US,0,US,M,126000
2023,SE,FT,Data Scientist,USD,237000,US,100,US,M,237000
2023,SE,FT,Data Scientist,USD,145000,US,100,US,M,145000
2023,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2023,MI,FT,Data Engineer,USD,90000,US,100,US,M,90000
2023,SE,FT,Data Engineer,USD,139500,US,0,US,M,139500
2023,SE,FT,Data Engineer,USD,109400,US,0,US,M,109400
2023,SE,FT,Data Scientist,USD,258000,CA,0,CA,M,258000
2023,SE,FT,Data Scientist,USD,190000,CA,0,CA,M,190000
2023,MI,FT,Data Engineer,USD,145000,US,0,US,M,145000
2023,MI,FT,Data Engineer,USD,120000,US,0,US,M,120000
2023,SE,FT,Data Engineer,USD,205600,US,0,US,L,205600
2023,SE,FT,Data Engineer,USD,105700,US,0,US,L,105700
2023,SE,FT,Data Engineer,USD,252000,US,0,US,M,252000
2023,SE,FT,Data Engineer,USD,129000,US,0,US,M,129000
2023,SE,FT,Data Scientist,USD,239748,US,0,US,M,239748
2023,SE,FT,Data Scientist,USD,159832,US,0,US,M,159832
2023,SE,FT,Data Scientist,USD,186300,US,100,US,M,186300
2023,SE,FT,Data Scientist,USD,102500,US,100,US,M,102500
2023,SE,FT,Data Engineer,USD,165000,US,0,US,M,165000
2023,SE,FT,Data Engineer,USD,132300,US,0,US,M,132300
2023,SE,FT,Data Scientist,USD,190000,US,0,US,M,190000
2023,SE,FT,Data Scientist,USD,126000,US,0,US,M,126000
2023,SE,FT,Data Architect,USD,149040,US,100,US,M,149040
2023,SE,FT,Data Architect,USD,113900,US,100,US,M,113900
2023,SE,FT,Data Engineer,USD,153600,US,100,US,M,153600
2023,SE,FT,Data Engineer,USD,106800,US,100,US,M,106800
2023,SE,FT,Data Engineer,USD,172600,US,100,US,M,172600
2023,SE,FT,Data Engineer,USD,107900,US,100,US,M,107900
2023,SE,FT,Data Analyst,USD,180180,US,0,US,M,180180
2023,SE,FT,Data Analyst,USD,106020,US,0,US,M,106020
2023,SE,FT,Data Architect,USD,376080,US,100,US,M,376080
2023,SE,FT,Data Architect,USD,213120,US,100,US,M,213120
2023,SE,FT,Data Analyst,USD,153600,US,0,US,M,153600
2023,SE,FT,Data Analyst,USD,100500,US,0,US,M,100500
2023,SE,FT,Data Analyst,USD,206500,US,100,US,M,206500
2023,SE,FT,Data Analyst,USD,121600,US,100,US,M,121600
2023,SE,FT,Data Engineer,USD,260000,US,0,US,M,260000
2023,SE,FT,Data Engineer,USD,225000,US,0,US,M,225000
2023,EX,FT,Data Engineer,USD,194500,US,0,US,M,194500
2023,EX,FT,Data Engineer,USD,115500,US,0,US,M,115500
2023,SE,FT,Cloud Database Engineer,USD,170000,US,100,US,L,170000
2023,SE,FT,Applied Machine Learning Scientist,USD,90000,US,100,US,L,90000
2023,EN,FT,Data Analyst,USD,95000,US,100,US,M,95000
2023,EN,FT,Data Analyst,USD,70000,US,100,US,M,70000
2023,SE,FT,Data Engineer,USD,275000,US,0,US,M,275000
2023,SE,FT,Data Engineer,USD,160000,US,0,US,M,160000
2023,SE,FT,Data Analyst,USD,115934,US,100,US,M,115934
2023,SE,FT,Data Analyst,USD,81666,US,100,US,M,81666
2023,SE,FT,Data Scientist,USD,175000,US,0,US,M,175000
2023,SE,FT,Data Scientist,USD,120000,US,0,US,M,120000
2023,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2023,SE,FT,Machine Learning Engineer,USD,120000,US,100,US,M,120000
2023,SE,FT,Research Engineer,USD,200000,US,0,US,M,200000
2023,SE,FT,Research Engineer,USD,175000,US,0,US,M,175000
2023,MI,FT,Data Analyst,USD,206000,US,0,US,M,206000
2023,MI,FT,Data Analyst,USD,130000,US,0,US,M,130000
2023,SE,FT,Data Architect,USD,138000,GB,100,GB,M,138000
2023,SE,FT,Data Architect,USD,92000,GB,100,GB,M,92000
2023,SE,FT,Data Manager,USD,65000,CO,0,CO,M,65000
2023,SE,FT,Data Manager,USD,48000,CO,0,CO,M,48000
2023,SE,FT,Data Analyst,USD,110000,US,100,US,M,110000
2023,SE,FT,Data Analyst,USD,75000,US,100,US,M,75000
2023,SE,FT,Analytics Engineer,USD,130000,US,0,US,M,130000
2023,SE,FT,Analytics Engineer,USD,87000,US,0,US,M,87000
2023,MI,FT,Data Analyst,USD,160000,US,0,US,M,160000
2023,MI,FT,Data Analyst,USD,112000,US,0,US,M,112000
2023,MI,FT,Data Engineer,USD,162500,US,0,US,M,162500
2023,MI,FT,Data Engineer,USD,130000,US,0,US,M,130000
2023,SE,FT,Data Science Manager,USD,299500,US,0,US,M,299500
2023,SE,FT,Data Science Manager,USD,245100,US,0,US,M,245100
2023,MI,FT,Data Scientist,USD,145000,US,0,US,M,145000
2023,MI,FT,Data Scientist,USD,100000,US,0,US,M,100000
2023,SE,FT,Data Engineer,USD,147100,US,0,US,M,147100
2023,SE,FT,Data Engineer,USD,90700,US,0,US,M,90700
2023,EN,FT,Data Engineer,USD,115100,US,0,US,M,115100
2023,EN,FT,Data Engineer,USD,73900,US,0,US,M,73900
2023,SE,FT,Data Engineer,USD,168400,US,0,US,M,168400
2023,SE,FT,Data Engineer,USD,105200,US,0,US,M,105200
2023,SE,FT,Data Scientist,USD,210000,US,0,US,M,210000
2023,SE,FT,Data Scientist,USD,160000,US,0,US,M,160000
2023,MI,FT,Data Scientist,USD,145000,US,0,US,M,145000
2023,MI,FT,Data Scientist,USD,100000,US,0,US,M,100000
2023,SE,FT,Applied Scientist,USD,222200,US,0,US,L,222200
2023,SE,FT,Applied Scientist,USD,136000,US,0,US,L,136000
2023,MI,FT,Data Analyst,USD,100000,US,0,US,M,100000
2023,MI,FT,Data Analyst,USD,85000,US,0,US,M,85000
2023,MI,FT,Data Engineer,GBP,85066,GB,100,GB,M,70000
2023,MI,FT,Data Engineer,GBP,57723,GB,100,GB,M,47500
2023,EX,FT,Data Scientist,USD,200000,US,0,US,M,200000
2023,EX,FT,Data Scientist,USD,145000,US,0,US,M,145000
2023,MI,FT,Data Engineer,USD,140000,US,0,US,M,140000
2023,MI,FT,Data Engineer,USD,95000,US,0,US,M,95000
2023,SE,FT,Data Analyst,USD,185000,US,100,US,M,185000
2023,SE,FT,Data Analyst,USD,120250,US,100,US,M,120250
2023,MI,FT,Financial Data Analyst,USD,130000,US,100,US,L,130000
2023,SE,FT,Data Scientist,USD,205000,US,0,US,M,205000
2023,SE,FT,Data Scientist,USD,140000,US,0,US,M,140000
2023,SE,FT,Data Scientist,USD,297300,US,100,US,M,297300
2023,SE,FT,Data Scientist,USD,198200,US,100,US,M,198200
2023,SE,FT,Research Scientist,USD,141288,US,0,US,M,141288
2023,SE,FT,Research Scientist,USD,94192,US,0,US,M,94192
2023,SE,FT,Data Infrastructure Engineer,USD,184000,US,100,US,M,184000
2023,SE,FT,Data Infrastructure Engineer,USD,143000,US,100,US,M,143000
2023,SE,FT,Data Analyst,USD,70000,US,0,US,M,70000
2023,SE,FT,Data Analyst,USD,55000,US,0,US,M,55000
2023,SE,FT,Analytics Engineer,USD,275300,US,100,US,M,275300
2023,SE,FT,Analytics Engineer,USD,183500,US,100,US,M,183500
2023,MI,FT,Data Analyst,USD,75000,US,100,US,M,75000
2023,MI,FT,Data Analyst,USD,65000,US,100,US,M,65000
2023,MI,FT,ML Engineer,USD,160000,US,0,US,M,160000
2023,MI,FT,ML Engineer,USD,147000,US,0,US,M,147000
2023,SE,FT,Data Architect,USD,149040,US,100,US,M,149040
2023,SE,FT,Data Architect,USD,113900,US,100,US,M,113900
2023,MI,FT,Software Data Engineer,SGD,75020,SG,100,SG,L,100000
2023,SE,FT,Data Analyst,USD,180180,US,0,US,M,180180
2023,SE,FT,Data Analyst,USD,106020,US,0,US,M,106020
2023,MI,FT,Data Scientist,INR,17022,IN,100,IN,L,1400000
2023,EN,FT,AI Programmer,USD,70000,IN,0,AU,L,70000
2023,EN,FT,AI Developer,USD,80000,SE,50,SE,M,80000
2023,MI,FT,Lead Data Analyst,INR,18238,IN,50,IN,L,1500000
2023,MI,FT,Machine Learning Engineer,USD,250000,US,0,US,M,250000
2023,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2023,SE,FT,Data Engineer,USD,139500,US,0,US,M,139500
2023,SE,FT,Data Engineer,USD,109400,US,0,US,M,109400
2023,SE,FT,Data Scientist,USD,105000,US,0,US,M,105000
2023,SE,FT,Data Scientist,USD,70000,US,0,US,M,70000
2023,EX,FT,Data Engineer,USD,210914,US,100,US,M,210914
2023,EX,FT,Data Engineer,USD,116704,US,100,US,M,116704
2023,EN,FT,Research Scientist,USD,150000,US,0,US,M,150000
2023,EN,FT,Research Scientist,USD,100000,US,0,US,M,100000
2023,SE,FT,Data Engineer,USD,146000,US,0,US,M,146000
2023,SE,FT,Data Engineer,USD,75000,US,0,US,M,75000
2023,EN,FT,Data Analyst,USD,75000,US,100,US,M,75000
2023,EN,FT,Data Analyst,USD,60000,US,100,US,M,60000
2023,MI,FT,Analytics Engineer,USD,185700,US,0,US,M,185700
2023,MI,FT,Analytics Engineer,USD,165000,US,0,US,M,165000
2023,SE,FT,Data Engineer,USD,160000,US,100,US,M,160000
2023,SE,FT,Data Engineer,USD,130000,US,100,US,M,130000
2023,SE,FT,Data Analyst,USD,169000,US,0,US,M,169000
2023,SE,FT,Data Analyst,USD,110600,US,0,US,M,110600
2023,SE,FT,Data Operations Engineer,USD,193000,US,100,US,M,193000
2023,SE,FT,Data Operations Engineer,USD,136850,US,100,US,M,136850
2023,SE,FT,Machine Learning Engineer,USD,139500,US,0,US,M,139500
2023,SE,FT,Machine Learning Engineer,USD,109400,US,0,US,M,109400
2023,SE,FT,Data Engineer,USD,276000,US,100,US,M,276000
2023,SE,FT,Data Engineer,USD,178500,US,100,US,M,178500
2023,MI,FT,Data Scientist,EUR,59020,ES,0,ES,M,55000
2023,MI,FT,Data Scientist,EUR,48289,ES,0,ES,M,45000
2023,MI,FT,Data Engineer,EUR,75116,SI,100,SI,M,70000
2023,MI,FT,Data Engineer,EUR,48289,SI,100,SI,M,45000
2023,SE,FT,Machine Learning Engineer,GBP,195652,GB,0,GB,M,161000
2023,SE,FT,Machine Learning Engineer,GBP,101228,GB,0,GB,M,83300
2023,SE,FT,Data Engineer,GBP,136956,GB,0,GB,M,112700
2023,SE,FT,Data Engineer,GBP,101228,GB,0,GB,M,83300
2023,SE,FT,Data Engineer,USD,252000,US,0,US,M,252000
2023,SE,FT,Data Engineer,USD,129000,US,0,US,M,129000
2022,SE,FT,BI Developer,USD,130000,US,100,US,L,130000
2021,MI,FT,Data Science Lead,USD,150000,US,100,US,M,150000
2023,SE,FT,Data Engineer,USD,163800,US,0,US,M,163800
2023,SE,FT,Data Engineer,USD,126000,US,0,US,M,126000
2023,SE,FT,ML Engineer,USD,260000,CA,100,CA,M,260000
2023,SE,FT,ML Engineer,USD,110000,CA,100,CA,M,110000
2023,SE,FT,Analytics Engineer,USD,170000,US,100,US,M,170000
2023,SE,FT,Analytics Engineer,USD,130000,US,100,US,M,130000
2023,SE,FT,Machine Learning Engineer,USD,247500,US,0,US,M,247500
2023,SE,FT,Machine Learning Engineer,USD,172200,US,0,US,M,172200
2023,SE,FT,Data Scientist,USD,239748,US,0,US,M,239748
2023,SE,FT,Data Scientist,USD,159832,US,0,US,M,159832
2023,SE,FT,Machine Learning Engineer,USD,163800,US,0,US,M,163800
2023,SE,FT,Machine Learning Engineer,USD,126000,US,0,US,M,126000
2023,MI,FT,Data Scientist,USD,128750,US,0,US,M,128750
2023,MI,FT,Data Scientist,USD,106250,US,0,US,M,106250
2023,SE,FT,Data Engineer,USD,252000,US,0,US,M,252000
2023,SE,FT,Data Engineer,USD,129000,US,0,US,M,129000
2023,SE,FT,Data Science Manager,USD,299500,US,0,US,M,299500
